state_pos_0,state_pos_1,state_pos_2,state_pos_3,state_pos_4,state_pos_5,state_pos_6,state_pos_7,state_pos_8,state_pos_9,state_vel,state_dir,state_jug,accion,recompensa,next_state_pos_0,next_state_pos_1,next_state_pos_2,next_state_pos_3,next_state_pos_4,next_state_pos_5,next_state_pos_6,next_state_pos_7,next_state_pos_8,next_state_pos_9,next_vel,next_dir,next_jug
0.16666666666666666,0.4166666666666667,0.4722222222222222,0.75,0.4444444444444444,0.0,0.75,0.19444444444444445,0.6388888888888888,0.19444444444444445,0.43764795278161805,1,0.3,1,-1.0,0.4166666666666667,0.4722222222222222,0.75,0.4444444444444444,0.0,0.75,0.19444444444444445,0.6388888888888888,0.19444444444444445,0.027777777777777776,0.637558930605725,0,0.3
0.4166666666666667,0.4722222222222222,0.75,0.4444444444444444,0.0,0.75,0.19444444444444445,0.6388888888888888,0.19444444444444445,0.027777777777777776,0.637558930605725,0,0.3,19,-1.0,0.4722222222222222,0.75,0.4444444444444444,0.0,0.75,0.19444444444444445,0.6388888888888888,0.19444444444444445,0.027777777777777776,0.5277777777777778,0.5586206540700357,1,0.2
0.4722222222222222,0.75,0.4444444444444444,0.0,0.75,0.19444444444444445,0.6388888888888888,0.19444444444444445,0.027777777777777776,0.5277777777777778,0.5586206540700357,1,0.2,10,-1.0,0.75,0.4444444444444444,0.0,0.75,0.19444444444444445,0.6388888888888888,0.19444444444444445,0.027777777777777776,0.5277777777777778,0.2777777777777778,0.585330999629389,0,0.2
0.75,0.4444444444444444,0.0,0.75,0.19444444444444445,0.6388888888888888,0.19444444444444445,0.027777777777777776,0.5277777777777778,0.2777777777777778,0.585330999629389,0,0.2,25,-1.0,0.4444444444444444,0.0,0.75,0.19444444444444445,0.6388888888888888,0.19444444444444445,0.027777777777777776,0.5277777777777778,0.2777777777777778,0.6944444444444444,0.499499117613609,1,0.3
0.4444444444444444,0.0,0.75,0.19444444444444445,0.6388888888888888,0.19444444444444445,0.027777777777777776,0.5277777777777778,0.2777777777777778,0.6944444444444444,0.499499117613609,1,0.3,30,-1.0,0.0,0.75,0.19444444444444445,0.6388888888888888,0.19444444444444445,0.027777777777777776,0.5277777777777778,0.2777777777777778,0.6944444444444444,0.8333333333333334,0.46545875329026365,0,0.3
0.0,0.75,0.19444444444444445,0.6388888888888888,0.19444444444444445,0.027777777777777776,0.5277777777777778,0.2777777777777778,0.6944444444444444,0.8333333333333334,0.46545875329026365,0,0.3,7,-1.0,0.75,0.19444444444444445,0.6388888888888888,0.19444444444444445,0.027777777777777776,0.5277777777777778,0.2777777777777778,0.6944444444444444,0.8333333333333334,0.19444444444444445,0.4896249348783851,1,0.26
0.75,0.19444444444444445,0.6388888888888888,0.19444444444444445,0.027777777777777776,0.5277777777777778,0.2777777777777778,0.6944444444444444,0.8333333333333334,0.19444444444444445,0.4896249348783851,1,0.26,21,-1.0,0.19444444444444445,0.6388888888888888,0.19444444444444445,0.027777777777777776,0.5277777777777778,0.2777777777777778,0.6944444444444444,0.8333333333333334,0.19444444444444445,0.5833333333333334,0.5002727611207569,0,0.3
0.19444444444444445,0.6388888888888888,0.19444444444444445,0.027777777777777776,0.5277777777777778,0.2777777777777778,0.6944444444444444,0.8333333333333334,0.19444444444444445,0.5833333333333334,0.5002727611207569,0,0.3,19,-1.0,0.6388888888888888,0.19444444444444445,0.027777777777777776,0.5277777777777778,0.2777777777777778,0.6944444444444444,0.8333333333333334,0.19444444444444445,0.5833333333333334,0.5277777777777778,0.5728831930743974,1,0.3
0.6388888888888888,0.19444444444444445,0.027777777777777776,0.5277777777777778,0.2777777777777778,0.6944444444444444,0.8333333333333334,0.19444444444444445,0.5833333333333334,0.5277777777777778,0.5728831930743974,1,0.3,23,-1.0,0.19444444444444445,0.027777777777777776,0.5277777777777778,0.2777777777777778,0.6944444444444444,0.8333333333333334,0.19444444444444445,0.5833333333333334,0.5277777777777778,0.6388888888888888,0.6224879744062904,0,0.3
0.19444444444444445,0.027777777777777776,0.5277777777777778,0.2777777777777778,0.6944444444444444,0.8333333333333334,0.19444444444444445,0.5833333333333334,0.5277777777777778,0.6388888888888888,0.6224879744062904,0,0.3,13,-1.0,0.027777777777777776,0.5277777777777778,0.2777777777777778,0.6944444444444444,0.8333333333333334,0.19444444444444445,0.5833333333333334,0.5277777777777778,0.6388888888888888,0.3611111111111111,0.46523537011986094,1,0.3
0.027777777777777776,0.5277777777777778,0.2777777777777778,0.6944444444444444,0.8333333333333334,0.19444444444444445,0.5833333333333334,0.5277777777777778,0.6388888888888888,0.3611111111111111,0.46523537011986094,1,0.3,24,-1.0,0.5277777777777778,0.2777777777777778,0.6944444444444444,0.8333333333333334,0.19444444444444445,0.5833333333333334,0.5277777777777778,0.6388888888888888,0.3611111111111111,0.6666666666666666,0.5418306100659899,0,0.32
0.5277777777777778,0.2777777777777778,0.6944444444444444,0.8333333333333334,0.19444444444444445,0.5833333333333334,0.5277777777777778,0.6388888888888888,0.3611111111111111,0.6666666666666666,0.5418306100659899,0,0.32,31,-1.0,0.2777777777777778,0.6944444444444444,0.8333333333333334,0.19444444444444445,0.5833333333333334,0.5277777777777778,0.6388888888888888,0.3611111111111111,0.6666666666666666,0.8611111111111112,0.4747333127798242,1,0.3
0.2777777777777778,0.6944444444444444,0.8333333333333334,0.19444444444444445,0.5833333333333334,0.5277777777777778,0.6388888888888888,0.3611111111111111,0.6666666666666666,0.8611111111111112,0.4747333127798242,1,0.3,33,-1.0,0.6944444444444444,0.8333333333333334,0.19444444444444445,0.5833333333333334,0.5277777777777778,0.6388888888888888,0.3611111111111111,0.6666666666666666,0.8611111111111112,0.9166666666666666,0.4969974456879925,0,0.32
0.6944444444444444,0.8333333333333334,0.19444444444444445,0.5833333333333334,0.5277777777777778,0.6388888888888888,0.3611111111111111,0.6666666666666666,0.8611111111111112,0.9166666666666666,0.4969974456879925,0,0.32,31,-1.0,0.8333333333333334,0.19444444444444445,0.5833333333333334,0.5277777777777778,0.6388888888888888,0.3611111111111111,0.6666666666666666,0.8611111111111112,0.9166666666666666,0.8611111111111112,0.46082892453281,1,0.3
0.8333333333333334,0.19444444444444445,0.5833333333333334,0.5277777777777778,0.6388888888888888,0.3611111111111111,0.6666666666666666,0.8611111111111112,0.9166666666666666,0.8611111111111112,0.46082892453281,1,0.3,19,35.0,0.19444444444444445,0.5833333333333334,0.5277777777777778,0.6388888888888888,0.3611111111111111,0.6666666666666666,0.8611111111111112,0.9166666666666666,0.8611111111111112,0.5277777777777778,0.48576056642433163,0,0.3
0.19444444444444445,0.5833333333333334,0.5277777777777778,0.6388888888888888,0.3611111111111111,0.6666666666666666,0.8611111111111112,0.9166666666666666,0.8611111111111112,0.5277777777777778,0.48576056642433163,0,0.3,19,-1.0,0.5833333333333334,0.5277777777777778,0.6388888888888888,0.3611111111111111,0.6666666666666666,0.8611111111111112,0.9166666666666666,0.8611111111111112,0.5277777777777778,0.5277777777777778,0.4940681902689732,1,0.36
0.5833333333333334,0.5277777777777778,0.6388888888888888,0.3611111111111111,0.6666666666666666,0.8611111111111112,0.9166666666666666,0.8611111111111112,0.5277777777777778,0.5277777777777778,0.4940681902689732,1,0.36,34,-1.0,0.5277777777777778,0.6388888888888888,0.3611111111111111,0.6666666666666666,0.8611111111111112,0.9166666666666666,0.8611111111111112,0.5277777777777778,0.5277777777777778,0.9444444444444444,0.46559646734748716,0,0.3
0.5277777777777778,0.6388888888888888,0.3611111111111111,0.6666666666666666,0.8611111111111112,0.9166666666666666,0.8611111111111112,0.5277777777777778,0.5277777777777778,0.9444444444444444,0.46559646734748716,0,0.3,9,-1.0,0.6388888888888888,0.3611111111111111,0.6666666666666666,0.8611111111111112,0.9166666666666666,0.8611111111111112,0.5277777777777778,0.5277777777777778,0.9444444444444444,0.25,0.49143525044629915,0,0.0
0.6388888888888888,0.3611111111111111,0.6666666666666666,0.8611111111111112,0.9166666666666666,0.8611111111111112,0.5277777777777778,0.5277777777777778,0.9444444444444444,0.25,0.49143525044629915,0,0.0,32,-1.0,0.3611111111111111,0.6666666666666666,0.8611111111111112,0.9166666666666666,0.8611111111111112,0.5277777777777778,0.5277777777777778,0.9444444444444444,0.25,0.8888888888888888,0.6323899247869744,0,0.36
0.3611111111111111,0.6666666666666666,0.8611111111111112,0.9166666666666666,0.8611111111111112,0.5277777777777778,0.5277777777777778,0.9444444444444444,0.25,0.8888888888888888,0.6323899247869744,0,0.36,34,-1.0,0.6666666666666666,0.8611111111111112,0.9166666666666666,0.8611111111111112,0.5277777777777778,0.5277777777777778,0.9444444444444444,0.25,0.8888888888888888,0.9444444444444444,0.5859639931129929,1,0.4
0.6666666666666666,0.8611111111111112,0.9166666666666666,0.8611111111111112,0.5277777777777778,0.5277777777777778,0.9444444444444444,0.25,0.8888888888888888,0.9444444444444444,0.5859639931129929,1,0.4,31,-1.0,0.8611111111111112,0.9166666666666666,0.8611111111111112,0.5277777777777778,0.5277777777777778,0.9444444444444444,0.25,0.8888888888888888,0.9444444444444444,0.8611111111111112,0.598591462766004,1,0.38
0.8611111111111112,0.9166666666666666,0.8611111111111112,0.5277777777777778,0.5277777777777778,0.9444444444444444,0.25,0.8888888888888888,0.9444444444444444,0.8611111111111112,0.598591462766004,1,0.38,24,-1.0,0.9166666666666666,0.8611111111111112,0.5277777777777778,0.5277777777777778,0.9444444444444444,0.25,0.8888888888888888,0.9444444444444444,0.8611111111111112,0.6666666666666666,0.5521964513663051,0,0.2
0.9166666666666666,0.8611111111111112,0.5277777777777778,0.5277777777777778,0.9444444444444444,0.25,0.8888888888888888,0.9444444444444444,0.8611111111111112,0.6666666666666666,0.5521964513663051,0,0.2,31,-1.0,0.8611111111111112,0.5277777777777778,0.5277777777777778,0.9444444444444444,0.25,0.8888888888888888,0.9444444444444444,0.8611111111111112,0.6666666666666666,0.8611111111111112,0.5436841576873589,1,0.32
